1674828356.61,0.1,0.0,0.0,1160.09075483,129.138172978,0.0610672632194,1160.13735421,128.884338979,0.0264062835225,1159.58053398,129.028816404,0.0263855818885,1159.63110031,128.771692474,0.0592716571,1159.86969542,128.957885162,0.339861250438,-0.00392833860457,0.0159176796696,-0.00429879158561,0.98060589974,-0.195984636763,0.00144621851455,0.195979175127,0.980602635749,0.00326093217509,-0.00205725829508,-0.00291426061801,0.999993637366,True,False
1674828356.89,0.1,0.0,0.0,1160.08918148,129.129930755,0.026373008679,1160.17383809,128.888525176,0.0713679385853,1159.60826983,129.049167512,0.0689213858339,1159.63128189,128.783142649,0.0264383451732,1159.88379554,128.96396808,0.339912146376,0.0817300699204,0.0101564462458,0.00478749444783,0.98024982925,-0.197755536945,0.00173777509674,0.197760240365,0.980245299604,-0.00316858562891,-0.00107684051795,0.00344966834253,0.99999347008,False,True
1674828357.18,0.1,0.0,0.0,1160.14510418,129.149257042,0.0902174533078,1160.17032554,128.896715266,0.026375003984,1159.61583579,129.0387445,0.026388661221,1159.68558383,128.781629384,0.0876406234789,1159.90814831,128.96708351,0.340126039244,0.0809450181339,0.0217922962478,0.00508073656213,0.980638420649,-0.195793399202,0.00363768825086,0.195769354164,0.980631077929,0.00608678655987,-0.00475898278138,-0.00525678887938,0.999974858811,True,False
1674828357.45,0.1,0.0,0.0,1160.14962632,129.140468994,0.0263982599684,1160.21919262,128.8975418,0.117976368552,1159.65496268,129.058164472,0.115412284673,1159.69245375,128.795898378,0.0263919141255,1159.93117232,128.973367599,0.340870997451,0.0829987483387,0.0135901904007,-0.00115196425965,0.98024610578,-0.197679717966,0.00634832320881,0.197701012645,0.980258028,-0.0029168718312,-0.00564638838884,0.00411432218058,0.999975595028,False,True
1674828357.74,0.1,0.0,0.0,1160.19983812,129.157969778,0.0456131184716,1160.22272598,128.90694859,0.0263802026052,1159.66760136,129.04857975,0.0263793738943,1159.74032711,128.797660468,0.0435389425354,1159.95930508,128.977764276,0.339207418906,0.088012779224,0.0222388089619,-0.00525110140511,0.98059501667,-0.196030718866,0.00231744321263,0.196011312473,0.980578157524,0.00678545281213,-0.0036025913882,-0.00619953612773,0.999974293213,True,False
1674828358.03,0.1,0.0,0.0,1160.19967264,129.151154621,0.026398306241,1160.27326672,128.907619067,0.0911274563593,1159.70770814,129.068839116,0.0882680347932,1159.74193863,128.806168262,0.0263867693745,1159.98168826,128.983384419,0.340254768629,0.0830280193907,0.0117808963638,0.00614650799136,0.980254708068,-0.197668171332,0.00529163045113,0.197684077875,0.980262150579,-0.00266861344426,-0.00465968510657,0.00366199197894,0.999982438421,False,True
1674828358.32,0.1,0.0,0.0,1160.2431439,129.168402756,0.118458784296,1160.27136983,128.91626285,0.0263949840979,1159.71697385,129.058173561,0.0263916821374,1159.78418304,128.802735086,0.115336408825,1160.00573741,128.986779003,0.340914512127,0.0826518816683,0.0208997878996,-0.00111698415458,0.980638407888,-0.195778773186,0.00435717171259,0.195756075509,0.980639141235,0.00514135975064,-0.00527938223093,-0.00418887200547,0.999977290479,True,False
1674828358.6,0.1,0.0,0.0,1160.24872513,129.16076747,0.0263797261585,1160.3238927,128.921519885,0.0383242320795,1159.76241656,129.073819528,0.0367074890049,1159.79164679,128.816055893,0.026377263406,1160.03347934,128.993716585,0.33892948384,0.0932173079051,0.0134705694916,-0.0113268523144,0.980350594087,-0.197207292752,0.0046900276397,0.197226289057,0.98034981676,-0.00400345887438,-0.00380835645092,0.00484979003285,0.999980987798,False,True
1674828358.89,0.1,0.0,0.0,1160.2977024,129.179137629,0.0624082695613,1160.32148302,128.926503818,0.0263892827493,1159.76629499,129.068245471,0.0263836449072,1159.83794257,128.814419706,0.0598574149947,1160.05692356,128.99721684,0.339628384912,0.0850342871459,0.0215141311144,-0.00318522308776,0.98063431188,-0.195814138722,0.00362897223504,0.195792931275,0.98062988339,0.00549179982213,-0.00463405067187,-0.00467492022815,0.999978335113,True,False
1674828359.18,0.1,0.0,0.0,1160.29803473,129.170772198,0.0263944114062,1160.37298475,128.927836385,0.0715422681029,1159.80759639,129.088196402,0.0688800030479,1159.84046362,128.82555969,0.0263871997613,1160.08063299,129.003220677,0.33983935174,0.0836065671392,0.0126283814598,0.00340277519599,0.980272536759,-0.197573353675,0.00552481613796,0.197594745142,0.980277058939,-0.00363378715964,-0.00469791099923,0.00465377639376,0.99997813576,False,True
